task_id,project_id,task_title,task_description,task_phase,priority,status,assigned_to_employee_id,created_by_employee_id,estimated_hours,actual_hours,planned_start_date,due_date,completed_at,progress_percent,blocked_reason,requires_approval_for_reassignment,data_classification,last_updated_at
T00488,PRJ017,Discovery: Conversion dashboard,"Discovery: Conversion dashboard for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Discovery,Low,Completed,E0169,E0011,40,45.8,2025-11-26,2025-12-13,2025-12-13T16:00:00,100,,false,Internal,2026-08-12T15:00:00
T00489,PRJ017,Discovery: Validate consent handling,"Discovery: Validate consent handling for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Discovery,Medium,Completed,E0079,E0011,40,41.2,2025-12-08,2025-12-27,2025-12-27T16:00:00,100,,false,Internal,2026-08-25T13:00:00
T00490,PRJ017,Discovery: Analyze campaign conversion,"Discovery: Analyze campaign conversion for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Discovery,Medium,Completed,E0153,E0011,20,22.9,2025-12-20,2026-01-01,2026-01-01T16:00:00,100,,false,Internal,2026-08-13T18:00:00
T00491,PRJ017,Design: Prepare launch assets,"Design: Prepare launch assets for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Design,High,Completed,E0168,E0011,20,19.5,2026-01-01,2026-01-13,2026-01-13T16:00:00,100,,false,Internal,2026-08-20T09:00:00
T00492,PRJ017,Design: Run creative review,"Design: Run creative review for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Design,High,Completed,E0121,E0011,32,35.4,2026-01-13,2026-01-27,2026-01-27T16:00:00,100,,false,Internal,2026-08-08T09:00:00
T00493,PRJ017,Design: Document campaign governance,"Design: Document campaign governance for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Design,High,Completed,E0078,E0011,8,9.1,2026-01-25,2026-01-30,2026-01-30T16:00:00,100,,false,Internal,2026-08-16T13:00:00
T00494,PRJ017,Design: Define campaign segments,"Design: Define campaign segments for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Design,Medium,Completed,E0153,E0011,40,38.6,2026-02-07,2026-02-19,2026-02-19T16:00:00,100,,false,Internal,2026-08-11T10:00:00
T00495,PRJ017,Design: Create content workflow,"Design: Create content workflow for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Design,High,Completed,E0078,E0011,12,12.2,2026-02-19,2026-02-25,2026-02-25T16:00:00,100,,false,Internal,2026-08-05T16:00:00
T00496,PRJ017,Build: Configure campaign automation,"Build: Configure campaign automation for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Build,High,Completed,E0078,E0011,8,9.3,2026-03-03,2026-03-12,2026-03-12T16:00:00,100,,false,Internal,2026-08-14T10:00:00
T00497,PRJ017,Build: Build marketing dashboard,"Build: Build marketing dashboard for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Build,Medium,Completed,E0168,E0011,60,52.2,2026-03-15,2026-04-08,2026-04-08T16:00:00,100,,true,Internal,2026-08-18T16:00:00
T00498,PRJ017,Build: Validate consent handling,"Build: Validate consent handling for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Build,Medium,Completed,E0078,E0011,8,8.5,2026-03-27,2026-04-01,2026-04-01T16:00:00,100,,false,Internal,2026-08-03T18:00:00
T00499,PRJ017,Build: Analyze campaign conversion,"Build: Analyze campaign conversion for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Build,Medium,Completed,E0149,E0011,40,36.6,2026-04-08,2026-04-28,2026-04-28T16:00:00,100,,false,Internal,2026-08-20T15:00:00
T00500,PRJ017,Build: Prepare launch assets,"Build: Prepare launch assets for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Build,High,Completed,E0079,E0011,16,14.2,2026-04-20,2026-04-27,2026-04-27T16:00:00,100,,false,Internal,2026-08-19T09:00:00
T00501,PRJ017,Test: Run creative review,"Test: Run creative review for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Test,High,Completed,E0149,E0011,8,6.9,2026-05-02,2026-05-07,2026-05-07T16:00:00,100,,false,Internal,2026-08-21T18:00:00
T00502,PRJ017,Test: Document campaign governance,"Test: Document campaign governance for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Test,Medium,In Progress,E0169,E0011,12,8.8,2026-05-15,2026-05-25,,70,,false,Internal,2026-08-18T08:00:00
T00503,PRJ017,Test: Define campaign segments,"Test: Define campaign segments for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Test,Medium,In Progress,E0149,E0011,24,18.1,2026-05-27,2026-06-04,,70,,false,Internal,2026-08-03T10:00:00
T00504,PRJ017,Test: Create content workflow,"Test: Create content workflow for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Test,Medium,In Progress,E0153,E0011,24,19.9,2026-06-08,2026-06-15,,70,,false,Internal,2026-08-23T08:00:00
T00505,PRJ017,Test: Configure campaign automation,"Test: Configure campaign automation for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Test,Critical,In Progress,E0168,E0011,80,20.6,2026-06-20,2026-07-11,,25,,true,Internal,2026-08-19T16:00:00
T00506,PRJ017,Deployment: Build marketing dashboard,"Deployment: Build marketing dashboard for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Deployment,High,Not Started,E0078,E0011,40,0,2026-07-02,2026-07-21,,0,,true,Internal,2026-08-21T09:00:00
T00507,PRJ017,Deployment: Validate consent handling,"Deployment: Validate consent handling for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Deployment,Medium,Not Started,E0149,E0011,20,0,2026-07-14,2026-07-22,,0,,true,Internal,2026-08-21T09:00:00
T00508,PRJ017,Deployment: Analyze campaign conversion,"Deployment: Analyze campaign conversion for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Deployment,Critical,Not Started,E0078,E0011,12,0,2026-07-26,2026-08-06,,0,,true,Internal,2026-08-19T10:00:00
T00509,PRJ017,Deployment: Prepare launch assets,"Deployment: Prepare launch assets for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Deployment,Low,Not Started,E0121,E0011,8,0,2026-08-07,2026-08-15,,0,,true,Internal,2026-08-16T09:00:00
T00510,PRJ017,Deployment: Run creative review,"Deployment: Run creative review for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Deployment,Critical,Not Started,E0149,E0011,32,0,2026-08-20,2026-09-01,,0,,true,Internal,2026-08-24T14:00:00
T00511,PRJ018,Discovery: Course catalogue,"Discovery: Course catalogue for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Discovery,Low,Completed,E0104,E0012,48,52.9,2025-10-31,2025-11-17,2025-11-17T16:00:00,100,,true,Internal,2026-08-08T16:00:00
T00512,PRJ018,Discovery: Learning path engine,"Discovery: Learning path engine for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Discovery,Low,Completed,E0171,E0012,16,19.5,2025-11-13,2025-11-25,2025-11-25T16:00:00,100,,false,Internal,2026-08-21T10:00:00
T00513,PRJ018,Discovery: Assessment workflow,"Discovery: Assessment workflow for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Discovery,High,Completed,E0198,E0012,20,21.7,2025-11-26,2025-12-02,2025-12-02T16:00:00,100,,false,Internal,2026-08-08T10:00:00
T00514,PRJ018,Discovery: Completion analytics,"Discovery: Completion analytics for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Discovery,High,Completed,E0115,E0012,80,68.6,2025-12-10,2026-01-03,2026-01-03T16:00:00,100,,true,Internal,2026-08-18T14:00:00
T00515,PRJ018,Discovery: Validate completion tracking,"Discovery: Validate completion tracking for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Discovery,Medium,Completed,E0198,E0012,60,67.4,2025-12-23,2026-01-17,2026-01-17T16:00:00,100,,true,Internal,2026-08-19T17:00:00
T00516,PRJ018,Discovery: Prepare facilitator guide,"Discovery: Prepare facilitator guide for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Discovery,Medium,Completed,E0172,E0012,40,40.3,2026-01-05,2026-01-20,2026-01-20T16:00:00,100,,false,Internal,2026-08-03T14:00:00
T00517,PRJ018,Design: Run learner pilot,"Design: Run learner pilot for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Design,Low,Completed,E0198,E0012,20,19.6,2026-01-19,2026-01-28,2026-01-28T16:00:00,100,,false,Internal,2026-08-21T09:00:00
T00518,PRJ018,Design: Analyze assessment results,"Design: Analyze assessment results for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Design,Medium,Completed,E0171,E0012,8,7.1,2026-02-01,2026-02-12,2026-02-12T16:00:00,100,,false,Internal,2026-08-17T16:00:00
T00519,PRJ018,Design: Prepare rollout plan,"Design: Prepare rollout plan for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Design,Medium,Completed,E0078,E0012,80,86.6,2026-02-15,2026-03-11,2026-03-11T16:00:00,100,,true,Internal,2026-08-26T15:00:00
T00520,PRJ018,Design: Define learning outcomes,"Design: Define learning outcomes for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Design,Medium,Completed,E0107,E0012,16,17.4,2026-02-28,2026-03-06,2026-03-06T16:00:00,100,,false,Internal,2026-08-16T18:00:00
T00521,PRJ018,Design: Create role-based learning paths,"Design: Create role-based learning paths for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Design,High,Completed,E0115,E0012,32,37.6,2026-03-13,2026-03-23,2026-03-23T16:00:00,100,,false,Internal,2026-08-28T09:00:00
T00522,PRJ018,Design: Build assessment workflow,"Design: Build assessment workflow for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Design,Low,Completed,E0078,E0012,12,14.4,2026-03-27,2026-04-04,2026-04-04T16:00:00,100,,false,Internal,2026-08-14T10:00:00
T00523,PRJ018,Build: Configure course catalogue,"Build: Configure course catalogue for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Build,Low,Completed,E0078,E0012,60,63.2,2026-04-09,2026-05-01,2026-05-01T16:00:00,100,,true,Internal,2026-08-10T09:00:00
T00524,PRJ018,Build: Validate completion tracking,"Build: Validate completion tracking for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Build,Medium,Completed,E0078,E0012,80,93.9,2026-04-23,2026-05-22,2026-05-22T16:00:00,100,,true,Internal,2026-08-11T09:00:00
T00525,PRJ018,Build: Prepare facilitator guide,"Build: Prepare facilitator guide for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Build,Medium,Completed,E0102,E0012,8,7.0,2026-05-06,2026-05-14,2026-05-14T16:00:00,100,,false,Internal,2026-08-06T09:00:00
T00526,PRJ018,Build: Run learner pilot,"Build: Run learner pilot for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Build,Low,Completed,E0102,E0012,40,43.0,2026-05-19,2026-06-05,2026-06-05T16:00:00,100,,false,Internal,2026-08-04T15:00:00
T00527,PRJ018,Build: Analyze assessment results,"Build: Analyze assessment results for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Build,High,Completed,E0020,E0012,20,19.5,2026-06-02,2026-06-08,2026-06-08T16:00:00,100,,false,Internal,2026-08-25T12:00:00
T00528,PRJ018,Build: Prepare rollout plan,"Build: Prepare rollout plan for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Build,Medium,Completed,E0078,E0012,32,31.5,2026-06-15,2026-06-29,2026-06-29T16:00:00,100,,false,Internal,2026-08-04T11:00:00
T00529,PRJ018,Test: Define learning outcomes,"Test: Define learning outcomes for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Test,Medium,Completed,E0192,E0012,60,67.5,2026-06-29,2026-07-21,2026-07-13T16:00:00,100,,true,Internal,2026-08-19T08:00:00
T00530,PRJ018,Test: Create role-based learning paths,"Test: Create role-based learning paths for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Test,High,Completed,E0128,E0012,40,47.1,2026-07-12,2026-07-27,2026-07-17T16:00:00,100,,false,Internal,2026-08-09T17:00:00
T00531,PRJ018,Test: Build assessment workflow,"Test: Build assessment workflow for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Test,High,Completed,E0198,E0012,40,41.0,2026-07-25,2026-08-09,2026-07-15T16:00:00,100,,false,Internal,2026-08-09T14:00:00
T00532,PRJ018,Test: Configure course catalogue,"Test: Configure course catalogue for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Test,Medium,Completed,E0107,E0012,32,37.3,2026-08-08,2026-08-21,2026-08-21T16:00:00,100,,false,Internal,2026-08-11T13:00:00
T00533,PRJ018,Test: Validate completion tracking,"Test: Validate completion tracking for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Test,Medium,Completed,E0171,E0012,16,18.1,2026-08-21,2026-09-02,2026-07-07T16:00:00,100,,false,Internal,2026-08-14T08:00:00
T00534,PRJ018,Test: Prepare facilitator guide,"Test: Prepare facilitator guide for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Test,Medium,Completed,E0128,E0012,24,24.0,2026-09-04,2026-09-19,2026-08-11T16:00:00,100,,false,Internal,2026-08-08T16:00:00
T00535,PRJ018,Deployment: Run learner pilot,"Deployment: Run learner pilot for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Deployment,Low,In Progress,E0104,E0012,12,7.1,2026-09-17,2026-09-28,,50,,true,Internal,2026-08-12T10:00:00
T00536,PRJ018,Deployment: Analyze assessment results,"Deployment: Analyze assessment results for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Deployment,Medium,In Progress,E0115,E0012,60,56.9,2026-09-30,2026-10-22,,90,,true,Internal,2026-08-09T12:00:00
T00537,PRJ018,Deployment: Prepare rollout plan,"Deployment: Prepare rollout plan for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Deployment,Critical,In Progress,E0192,E0012,40,10.4,2026-10-14,2026-10-31,,25,,true,Internal,2026-08-14T16:00:00
T00538,PRJ018,Deployment: Define learning outcomes,"Deployment: Define learning outcomes for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Deployment,Medium,In Progress,E0192,E0012,24,21.1,2026-10-27,2026-11-06,,90,,true,Internal,2026-08-20T16:00:00
T00539,PRJ018,Deployment: Create role-based learning paths,"Deployment: Create role-based learning paths for Delta Learning Platform. Deliverable must meet documented security, quality, and audit requirements.",Deployment,High,In Progress,E0107,E0012,60,42.3,2026-11-10,2026-11-26,,80,,true,Internal,2026-08-27T15:00:00
