"metric_id","program_id","metric_date","eval_runs_total","items_total","pass_rate","review_rate","regression_rate","judge_human_disagreement_rate","hallucination_rate"
"1653","595","2025-05-03","39","757","0.7806","0.1741","0.0943","0.0008","0.1007"
"1654","239","2025-11-17","9","881","0.9485","0.2269","0.066","0.0988","0.1351"
"1655","413","2025-09-03","24","110","0.9741","0.0798","0.2519","0.174","0.0217"
"1656","191","2025-07-31","5","948","0.8267","0.3155","0.1291","0.1557","0.0492"
"1657","511","2025-02-17","36","1135","0.882","0.0297","0.0443","0.1601","0.1488"
"1658","286","2025-07-19","17","493","0.8707","0.0588","0.1783","0.0175","0.0429"
"1659","236","2025-09-28","23","523","0.4875","0.298","0.0525","0.0455","0.124"
"1660","507","2025-01-28","19","462","0.9314","0.4234","0.1216","0.1296","0.0486"
"1661","140","2025-03-07","18","1096","0.775","0.2063","0.1452","0.0428","0.0381"
"1662","41","2025-07-26","8","503","0.8206","0.2643","0.1999","0.071","0.1747"
"1663","114","2025-02-24","7","1187","0.8807","0.3374","0.1268","0.1168","0.0136"
"1664","113","2025-05-18","33","824","0.788","0.0102","0.0105","0.1797","0.1077"
"1665","127","2025-10-21","33","465","0.8058","0.363","0.1168","0.0952","0.0896"
"1666","501","2025-06-24","40","533","0.5245","0.4099","0.1444","0.051","0.0742"
"1667","36","2025-05-20","28","1176","0.7636","0.3479","0.1311","0.0266","0.164"
"1668","154","2025-12-18","39","753","0.533","0.3878","0.1376","0.018","0.1103"
"1669","363","2025-01-07","11","143","0.793","0.3093","0.0435","0.1672","0.1785"
"1670","285","2025-07-20","37","710","0.5558","0.2847","0.026","0.1192","0.1597"
"1671","288","2025-04-07","33","446","0.6413","0.2876","0.2125","0.1026","0.1184"
"1672","461","2025-10-16","3","840","0.7476","0.3452","0.2063","0.0426","0.0042"
"1673","530","2025-09-08","36","340","0.8234","0.1414","0.099","0.0829","0.0421"
"1674","493","2025-10-08","15","401","0.8295","0.3268","0.1879","0.0463","0.0116"
"1675","360","2025-05-17","11","534","0.8225","0.2937","0.2677","0.1573","0.0114"
"1676","532","2025-07-04","35","801","0.5845","0.4475","0.1239","0.1136","0.1436"
"1677","597","2025-09-16","5","789","0.6601","0.0821","0.1013","0.0966","0.0085"
"1678","324","2025-08-07","13","1197","0.5398","0.2441","0.2697","0.068","0.154"
"1679","461","2025-12-16","36","435","0.4897","0.3119","0.2554","0.0855","0.0243"
"1680","507","2025-07-01","35","997","0.8737","0.3607","0.1036","0.0499","0.1322"
"1681","92","2025-05-31","34","234","0.7401","0.1373","0.0588","0.2053","0.1255"
"1682","109","2025-06-12","25","363","0.8243","0.1164","0.0738","0.1404","0.1616"
"1683","41","2025-08-24","18","1149","0.5904","0.2319","0.0024","0.0078","0.0522"
"1684","370","2025-10-01","24","193","0.8033","0.2878","0.0797","0.1243","0.1519"
"1685","105","2025-11-02","6","278","0.6942","0.1159","0.0534","0.0537","0.0892"
"1686","539","2025-04-16","8","857","0.9091","0.1307","0.2629","0.1859","0.0765"
"1687","387","2025-10-27","23","262","0.8837","0.1017","0.1426","0.1983","0.0595"
"1688","129","2025-11-28","32","203","0.7528","0.1115","0.2732","0.1883","0.003"
"1689","607","2025-11-13","31","474","0.5263","0.4161","0.1537","0.2109","0.0266"
"1690","121","2025-10-05","29","640","0.6451","0.3058","0.1043","0.1154","0.1173"
"1691","417","2025-04-11","14","949","0.4787","0.3806","0.0544","0.1454","0.0555"
"1692","307","2025-05-29","38","1182","0.9636","0.184","0.2786","0.1405","0.0509"
"1693","294","2025-02-24","12","753","0.5134","0.4099","0.0157","0.162","0.0716"
"1694","163","2025-07-22","36","139","0.763","0.2942","0.1461","0.0434","0.0862"
"1695","365","2025-08-16","19","469","0.6507","0.2765","0.0136","0.1088","0.0158"
"1696","315","2025-01-03","11","955","0.5926","0.0244","0.0521","0.1559","0.1397"
"1697","224","2025-10-31","34","783","0.6611","0.4123","0.1496","0.1893","0.16"
"1698","336","2025-05-06","40","1101","0.5186","0.3907","0.0273","0.1125","0.1769"
"1699","206","2025-06-13","21","827","0.7034","0.369","0.1496","0.077","0.0948"
"1700","65","2025-08-24","20","65","0.8185","0.2582","0.013","0.0038","0.1658"
"1701","437","2025-10-22","14","750","0.9164","0.2808","0.0209","0.1407","0.0415"
"1702","76","2025-03-09","25","176","0.4999","0.0818","0.0205","0.185","0.1504"
"1703","64","2025-06-10","26","836","0.7059","0.0267","0.1867","0.1227","0.1102"
"1704","320","2025-11-24","15","150","0.8534","0.0119","0.1162","0.097","0.0142"
"1705","342","2025-09-24","6","462","0.6954","0.1264","0.0733","0.0897","0.1398"
"1706","209","2025-04-29","23","515","0.8953","0.3916","0.2174","0.1561","0.1203"
"1707","124","2025-10-19","32","232","0.6033","0.3101","0.2407","0.152","0.1634"
"1708","310","2025-05-18","40","580","0.7983","0.0552","0.1863","0.079","0.0998"
"1709","268","2025-10-14","29","795","0.7302","0.1449","0.0728","0.068","0.1225"
"1710","3","2025-09-16","17","67","0.5263","0.265","0.0208","0.1405","0.0765"
"1711","226","2025-06-19","38","1156","0.8016","0.1418","0.1457","0.1604","0.1312"
"1712","498","2025-05-14","6","1145","0.7308","0.374","0.0118","0.1391","0.1507"
"1713","551","2025-12-22","37","521","0.7977","0.3135","0.1228","0.0818","0.1296"
"1714","523","2025-12-23","26","1166","0.5682","0.2468","0.1501","0.0411","0.0789"
"1715","193","2025-12-12","12","27","0.8346","0.3474","0.132","0.0817","0.0461"
"1716","381","2025-01-23","26","603","0.6798","0.4468","0.2304","0.1343","0.1221"
"1717","227","2025-11-22","22","1098","0.9945","0.3994","0.1081","0.0264","0.0887"
"1718","231","2025-03-29","33","335","0.9829","0.4166","0.0021","0.114","0.0583"
"1719","235","2025-05-12","24","1112","0.7041","0.364","0.0304","0.218","0.0411"
"1720","499","2025-12-31","12","97","0.4924","0.4494","0.0872","0.1855","0.1172"
"1721","292","2025-05-31","29","182","0.7033","0.044","0.0913","0.0336","0.0535"
"1722","398","2025-01-25","24","817","0.957","0.0422","0.2572","0.1796","0.0637"
"1723","362","2025-03-08","14","308","0.7999","0.1125","0.1823","0.1575","0.0793"
"1724","175","2025-04-29","37","297","0.6942","0.0224","0.1637","0.1224","0.0418"
"1725","506","2025-05-28","21","285","0.8428","0.1574","0.1095","0.0898","0.0944"
"1726","275","2025-02-15","17","725","0.6219","0.0477","0.0377","0.1988","0.0556"
"1727","185","2025-06-18","12","323","0.5566","0.1414","0.1922","0.0655","0.1177"
"1728","361","2025-02-15","12","676","0.519","0.2125","0.047","0.0519","0.0114"
"1729","454","2025-12-03","36","805","0.5491","0.1581","0.015","0.0628","0.0607"
"1730","111","2025-09-16","13","917","0.7363","0.3097","0.1776","0.0665","0.1032"
"1731","54","2025-05-10","38","974","0.4891","0.4402","0.2771","0.1456","0.1626"
"1732","134","2025-10-17","9","1194","0.6201","0.3588","0.1394","0.0449","0.1525"
"1733","140","2025-06-20","35","704","0.8762","0.0712","0.0752","0.0978","0.155"
"1734","452","2025-03-17","17","495","0.5799","0.3551","0.0469","0.1524","0.1039"
"1735","176","2025-01-25","22","269","0.9711","0.148","0.193","0.1912","0.0721"
"1736","483","2025-03-31","20","450","0.6884","0.4386","0.045","0.1973","0.0893"
"1737","486","2025-03-28","16","657","0.7389","0.428","0.1109","0.1023","0.1422"
"1738","201","2025-06-20","34","564","0.8545","0.407","0.1376","0.0131","0.1244"
"1739","532","2025-03-04","29","1065","0.6502","0.2098","0.1141","0.0658","0.1764"
"1740","598","2025-01-20","27","651","0.6444","0.3538","0.0744","0.1126","0.1382"
"1741","51","2025-07-01","8","236","0.9143","0.2399","0.0591","0.0114","0.0885"
"1742","214","2025-05-21","13","624","0.7826","0.4047","0.2472","0.1033","0.0398"
"1743","397","2025-03-13","31","293","0.8117","0.0865","0.2079","0.0552","0.0813"
"1744","47","2025-01-09","40","586","0.7392","0.2836","0.0068","0.0973","0.147"
"1745","478","2025-04-06","40","125","0.7992","0.0927","0.0221","0.0505","0.0714"
"1746","437","2025-11-30","40","786","0.4605","0.3992","0.244","0.0197","0.1783"
"1747","2","2025-05-02","22","634","0.9074","0.2833","0.2336","0.089","0.1655"
"1748","535","2025-01-03","17","408","0.6779","0.1916","0.1439","0.2159","0.0417"
"1749","546","2025-08-08","8","836","0.8252","0.2102","0.2702","0.0695","0.0737"
"1750","241","2025-05-09","32","1009","0.8231","0.3382","0.0858","0.0334","0.1191"
"1751","329","2025-05-22","9","644","0.6439","0.2884","0.007","0.0819","0.1533"
"1752","102","2025-11-07","5","481","0.6603","0.3872","0.0152","0.0817","0.0079"
"1753","593","2025-06-18","29","779","0.4614","0.051","0.237","0.0058","0.1499"
"1754","229","2025-03-25","33","303","0.9595","0.2527","0.2076","0.0868","0.1048"
"1755","331","2025-11-20","37","424","0.8639","0.2463","0.2592","0.0157","0.0874"
"1756","343","2025-03-27","13","789","0.8199","0.4005","0.0388","0.0052","0.1779"
"1757","387","2025-02-25","38","647","0.4727","0.3121","0.0525","0.1583","0.1585"
"1758","187","2025-11-14","21","412","0.7521","0.3607","0.2293","0.0299","0.0721"
"1759","190","2025-07-17","10","705","0.8026","0.353","0.1774","0.1743","0.0481"
"1760","27","2025-02-12","14","59","0.6367","0.0785","0.2614","0.0389","0.0125"
"1761","520","2025-11-07","4","23","0.6332","0.1154","0.1438","0.0452","0.0416"
"1762","514","2025-07-09","6","927","0.757","0.3959","0.0485","0.0774","0.0005"
"1763","198","2025-05-09","24","988","0.5068","0.3714","0.1461","0.159","0.0253"
"1764","38","2025-03-12","18","1139","0.8769","0.138","0.1304","0.212","0.1177"
"1765","235","2025-09-28","16","164","0.6984","0.3015","0.0631","0.1181","0.165"
"1766","220","2025-05-11","37","730","0.8342","0.3769","0.2132","0.1984","0.0551"
"1767","414","2025-09-26","16","1001","0.5874","0.2008","0.2753","0.0804","0.0128"
"1768","522","2025-06-14","12","432","0.8831","0.267","0.1702","0.0189","0.0158"
"1769","226","2025-01-16","19","283","0.4723","0.0789","0.1429","0.1451","0.1174"
"1770","405","2025-10-08","28","691","0.7659","0.3917","0.2671","0.0837","0.1395"
"1771","250","2025-04-22","14","118","0.5532","0.3158","0.1994","0.0892","0.0067"
"1772","485","2025-09-25","3","800","0.7598","0.11","0.2096","0.0599","0.0858"
"1773","298","2025-07-24","19","61","0.6959","0.4256","0.1724","0.1124","0.1093"
"1774","386","2025-04-25","1","286","0.5754","0.1224","0.0246","0.217","0.1791"
"1775","276","2025-10-31","3","727","0.6474","0.3383","0.029","0.1668","0.0539"
"1776","550","2025-09-24","13","773","0.9199","0.2093","0.2275","0.0939","0.0732"
"1777","523","2025-07-08","23","1023","0.8838","0.0969","0.0226","0.1682","0.041"
"1778","260","2025-06-22","14","229","0.8058","0.4252","0.0816","0.1613","0.0221"
"1779","399","2025-10-22","1","1152","0.8371","0.0267","0.0125","0.0738","0.1086"
"1780","30","2025-12-28","39","920","0.5949","0.1994","0.1764","0.0187","0.0258"
"1781","57","2025-12-30","30","648","0.8583","0.2658","0.2383","0.0262","0.168"
"1782","334","2025-04-14","21","1136","0.4503","0.2067","0.0347","0.1847","0.1252"
"1783","46","2025-02-21","23","480","0.4882","0.397","0.2275","0.0791","0.0005"
"1784","424","2025-02-17","8","237","0.6555","0.0841","0.253","0.2066","0.1569"
"1785","544","2025-07-24","34","757","0.6752","0.4245","0.2236","0.196","0.0223"
"1786","216","2025-06-09","9","880","0.6279","0.344","0.1391","0.0671","0.0319"
"1787","432","2025-03-22","21","31","0.7592","0.0917","0.0267","0.0806","0.0571"
"1788","53","2025-01-09","19","845","0.8504","0.3317","0.0267","0.1459","0.1159"
"1789","318","2025-09-20","5","949","0.5405","0.2128","0.0533","0.0506","0.1153"
"1790","375","2025-12-14","16","273","0.7746","0.266","0.0152","0.124","0.1173"
"1791","296","2025-08-14","33","694","0.9376","0.3623","0.1354","0.0637","0.0743"
"1792","208","2025-08-29","29","515","0.6281","0.4168","0.0306","0.0865","0.0038"
"1793","244","2025-06-10","1","1191","0.6298","0.4466","0.0736","0.0806","0.022"
"1794","550","2025-07-08","39","772","0.4543","0.1206","0.0012","0.0099","0.1452"
"1795","496","2025-07-28","34","313","0.7782","0.4274","0.0423","0.121","0.0978"
"1796","342","2025-12-25","13","895","0.6317","0.2496","0.235","0.1057","0.1199"
"1797","577","2025-11-15","10","444","0.5042","0.1299","0.1272","0.1962","0.1114"
"1798","123","2025-06-24","2","107","0.5535","0.3641","0.1685","0.1915","0.0984"
"1799","260","2025-03-14","19","985","0.7946","0.1493","0.0189","0.1441","0.1226"
"1800","490","2025-08-13","9","134","0.7823","0.408","0.234","0.0943","0.1206"
"1801","552","2025-12-08","5","157","0.6873","0.2199","0.0423","0.046","0.1465"
"1802","502","2025-10-02","20","1125","0.5863","0.3723","0.2583","0.0552","0.0897"
"1803","169","2025-03-04","18","723","0.4807","0.1095","0.1109","0.0636","0.0833"
"1804","591","2025-11-25","37","35","0.9243","0.1155","0.0352","0.0862","0.0369"
"1805","262","2025-03-05","18","897","0.9274","0.2735","0.1526","0.2028","0.0296"
"1806","245","2025-04-05","23","251","0.7805","0.3937","0.1041","0.1816","0.1562"
"1807","519","2025-07-20","38","369","0.7313","0.263","0.1209","0.0901","0.0092"
"1808","130","2025-10-24","31","882","0.824","0.4499","0.1004","0.1533","0.0979"
"1809","245","2025-05-05","31","1033","0.9588","0.0352","0.0325","0.2039","0.086"
"1810","581","2025-12-29","30","179","0.4722","0.2069","0.125","0.1896","0.1173"
"1811","545","2025-12-05","3","1032","0.6674","0.087","0.0411","0.1118","0.1137"
"1812","541","2025-10-25","16","200","0.9334","0.3146","0.1123","0.1594","0.0769"
"1813","452","2025-02-28","38","408","0.7292","0.0759","0.2762","0.1192","0.0837"
"1814","136","2025-01-05","15","547","0.722","0.1922","0.0016","0.0335","0.0967"
"1815","499","2025-01-11","4","156","0.6045","0.3621","0.2151","0.1585","0.0514"
"1816","491","2025-01-14","35","950","0.8568","0.0746","0.0224","0.2159","0.1586"
"1817","213","2025-08-30","14","715","0.8618","0.0538","0.1659","0.0082","0.0739"
"1818","196","2025-09-11","26","734","0.8979","0.4166","0.0939","0.1082","0.0907"
"1819","572","2025-06-13","4","644","0.6328","0.2323","0.0519","0.1495","0.1572"
"1820","599","2025-03-20","39","722","0.9361","0.0525","0.0281","0.0553","0.0972"
"1821","41","2025-10-16","20","619","0.8885","0.3598","0.2314","0.0688","0.0272"
"1822","301","2025-07-08","29","725","0.7119","0.3569","0.112","0.164","0.1557"
"1823","254","2025-09-17","15","242","0.7789","0.0741","0.2332","0.0883","0.058"
"1824","314","2025-06-11","25","392","0.7816","0.2381","0.1419","0.0927","0.1034"
"1825","8","2025-06-08","18","271","0.8966","0.0746","0.1055","0.1455","0.0779"
"1826","407","2025-06-24","29","157","0.5155","0.3104","0.1121","0.0253","0.0727"
"1827","140","2025-02-20","24","452","0.8593","0.1489","0.2013","0.2118","0.0455"
"1828","46","2025-06-30","13","949","0.4871","0.2122","0.1137","0.0865","0.1632"
"1829","334","2025-04-03","33","762","0.5368","0.2027","0.1173","0.1842","0.1061"
"1830","517","2025-09-11","10","150","0.4767","0.1884","0.0862","0.1842","0.1056"
"1831","169","2025-04-12","22","1179","0.5594","0.0987","0.1103","0.0061","0.0195"
"1832","490","2025-09-28","34","168","0.79","0.284","0.1281","0.0311","0.0473"
"1833","459","2025-07-25","39","757","0.6202","0.0409","0.2744","0.1397","0.0088"
"1834","533","2025-09-19","39","1008","0.6975","0.206","0.0859","0.1906","0.1212"
"1835","375","2025-10-10","18","1176","0.7534","0.1699","0.1435","0.0117","0.1504"
"1836","84","2025-08-27","23","651","0.6908","0.377","0.0218","0.1281","0.0914"
"1837","364","2025-11-09","27","806","0.4516","0.194","0.1269","0.1545","0.1776"
"1838","123","2025-10-28","23","693","0.621","0.1743","0.2194","0.0973","0.1405"
"1839","574","2025-06-04","27","925","0.9879","0.4451","0.1844","0.0258","0.0931"
"1840","620","2025-05-09","20","940","0.8828","0.1652","0.0525","0.1877","0.0532"
"1841","423","2025-07-18","2","358","0.9178","0.4208","0.2647","0.1824","0.1334"
"1842","208","2025-08-07","33","594","0.7735","0.4421","0.1311","0.0908","0.105"
"1843","56","2025-10-28","39","476","0.9892","0.2118","0.269","0.2099","0.0211"
"1844","312","2025-02-04","25","246","0.7926","0.0882","0.2697","0.0673","0.0922"
"1845","375","2025-11-03","18","50","0.9452","0.0421","0.0694","0.0453","0.092"
"1846","591","2025-03-29","34","100","0.4568","0.0262","0.1136","0.0291","0.0464"
"1847","583","2025-06-18","38","713","0.7874","0.3789","0.2617","0.0293","0.0345"
"1848","257","2025-02-17","40","786","0.7276","0.1865","0.1886","0.1148","0.048"
"1849","156","2025-03-03","3","1186","0.5702","0.4139","0.2696","0.0839","0.0576"
"1850","182","2025-09-09","16","343","0.8009","0.3378","0.2357","0.209","0.103"
"1851","440","2025-10-13","2","1090","0.6752","0.0159","0.1542","0.0565","0.1217"
"1852","547","2025-02-27","28","401","0.8052","0.0179","0.2201","0.1131","0.0525"
"1853","403","2025-02-12","25","501","0.6242","0.4342","0.2111","0.1726","0.0313"
"1854","115","2025-02-21","10","899","0.6172","0.0224","0.2009","0.063","0.0787"
"1855","75","2025-08-03","32","1136","0.8736","0.1772","0.0451","0.1665","0.1534"
"1856","57","2025-06-07","34","868","0.7486","0.1476","0.1483","0.1282","0.0828"
"1857","254","2025-01-18","28","355","0.475","0.0397","0.1275","0.1668","0.0209"
"1858","428","2025-01-19","1","1149","0.6933","0.1871","0.1918","0.1014","0.0253"
"1859","383","2025-01-09","27","238","0.6301","0.2875","0.2044","0.1103","0.0243"
"1860","303","2025-09-28","8","1079","0.554","0.433","0.2243","0.1196","0.1101"
"1861","402","2025-08-21","40","63","0.8094","0.421","0.056","0.0243","0.173"
"1862","187","2025-10-18","37","104","0.6786","0.2156","0.0311","0.0522","0.0262"
"1863","569","2025-04-29","23","562","0.8118","0.4383","0.2514","0.2072","0.1323"
"1864","329","2025-02-02","22","330","0.829","0.0284","0.2392","0.2057","0.106"
"1865","111","2025-04-29","21","880","0.8699","0.3255","0.2508","0.2099","0.0089"
"1866","248","2025-09-27","34","114","0.6294","0.068","0.2525","0.084","0.0776"
"1867","35","2025-02-06","16","280","0.7711","0.3545","0.2588","0.1263","0.0903"
"1868","356","2025-02-15","17","747","0.7773","0.0738","0.2351","0.1073","0.1263"
"1869","480","2025-06-10","31","595","0.8118","0.3213","0.2197","0.0909","0.0744"
"1870","374","2025-05-31","29","85","0.5014","0.4417","0.262","0.0533","0.1296"
"1871","489","2025-07-23","35","484","0.7783","0.4052","0.0412","0.0785","0.0753"
"1872","512","2025-06-04","34","1152","0.459","0.2022","0.2188","0.1816","0.094"
"1873","120","2025-09-21","10","773","0.7619","0.3271","0.1811","0.2005","0.1107"
"1874","214","2025-11-05","39","328","0.6502","0.0999","0.0299","0.0783","0.0836"
"1875","49","2025-11-02","18","473","0.7423","0.1188","0.0892","0.1758","0.0156"
"1876","84","2025-03-14","9","282","0.6656","0.2755","0.1882","0.0012","0.1084"
"1877","147","2025-09-28","11","840","0.8761","0.1383","0.1289","0.208","0.1507"
"1878","500","2025-12-11","36","193","0.6265","0.0321","0.1237","0.0526","0.0445"
"1879","467","2025-07-30","9","408","0.7897","0.2342","0.2369","0.0463","0.0648"
"1880","441","2025-01-07","16","440","0.5553","0.1781","0.0032","0.2119","0.0019"
"1881","72","2025-09-25","28","227","0.6154","0.3982","0.1341","0.1348","0.069"
"1882","51","2025-12-02","28","350","0.6616","0.0302","0.1689","0.0332","0.0811"
"1883","229","2025-02-19","40","272","0.5941","0.0361","0.1583","0.0124","0.1145"
"1884","563","2025-07-10","33","199","0.8082","0.3622","0.0877","0.0056","0.1451"
"1885","403","2025-11-23","38","542","0.469","0.209","0.1449","0.0501","0.1344"
"1886","597","2025-02-12","6","513","0.8113","0.3532","0.1838","0.0928","0.0762"
"1887","173","2025-08-23","1","1050","0.7167","0.3495","0.0863","0.0593","0.1493"
"1888","509","2025-05-30","19","133","0.5233","0.2537","0.1425","0.1331","0.0346"
"1889","98","2025-01-20","17","677","0.8205","0.3013","0.2003","0.0181","0.0282"
"1890","176","2025-01-14","14","299","0.5786","0.3371","0.1407","0.0569","0.1388"
