order_id,order_date,customer_id,product_id,account_manager_employee_id,order_quantity,unit_cost_usd,unit_price_usd,discount_percent,cost_of_sales_usd,sales_usd,profit_usd,sales_channel,promotion_name,manufacturer,product_subcategory,product_category,region,city,country,requires_discount_approval,required_approval_level,order_status,data_classification
SO001082,2026-05-17,CUST0132,PROD042,E0097,13,1275.65,1953.09,23.06,16583.45,25390.17,8806.72,Partner,Executive Exception,Litware,Speakers,Audio,Asia Pacific,Tokyo,Japan,true,Finance Manager + Executive,Completed,Confidential
SO001083,2025-12-20,CUST0231,PROD060,E0117,9,906.34,1059.99,9.82,8157.06,9539.91,1382.85,Direct Sales,Channel Partner Offer,NexaCore,Digital Media,"Music, Movies and Audio Books",Asia Pacific,Bengaluru,India,false,None,Shipped,Confidential
SO001084,2026-02-05,CUST0055,PROD034,E0150,12,495.24,607.8,5.81,5942.88,7293.6,1350.72,Partner,Quarterly Bundle,Woodgrove,Televisions,TV and Video,Asia Pacific,Sydney,Australia,false,None,Shipped,Confidential
SO001085,2025-07-01,CUST0139,PROD009,E0117,12,596.56,810.86,10.99,7158.72,9730.32,2571.6,Online,New Customer Incentive,Woodgrove,Laptops,Computers,Asia Pacific,Tokyo,Japan,true,Finance Manager,Completed,Confidential
SO001086,2026-07-28,CUST0196,PROD051,E0168,23,719.62,1361.0,14.46,16551.26,31303.0,14751.74,Online,Year-End Campaign,Fabrikam,Digital Media,"Music, Movies and Audio Books",Europe,Amsterdam,Netherlands,true,Finance Manager,Completed,Confidential
SO001087,2025-12-12,CUST0059,PROD001,E0147,4,661.83,1070.53,4.92,2647.32,4282.12,1634.8,Partner,Quarterly Bundle,Fabrikam,Laptops,Computers,Asia Pacific,Mumbai,India,false,None,Completed,Confidential
SO001088,2026-08-11,CUST0132,PROD019,E0097,23,294.78,389.97,0,6779.94,8969.31,2189.37,Direct Sales,No Promotion,Woodgrove,Digital Cameras,Cameras and Camcorders,Asia Pacific,Tokyo,Japan,false,None,Completed,Confidential
SO001089,2025-04-06,CUST0059,PROD045,E0147,5,69.54,108.53,1.49,347.7,542.65,194.95,Partner,No Promotion,NexaCore,Speakers,Audio,Asia Pacific,Mumbai,India,false,None,Completed,Confidential
SO001090,2025-01-17,CUST0024,PROD060,E0075,18,934.32,1175.38,0,16817.76,21156.84,4339.08,Direct Sales,No Promotion,NexaCore,Digital Media,"Music, Movies and Audio Books",Asia Pacific,Bengaluru,India,false,None,Completed,Confidential
SO001091,2026-08-04,CUST0068,PROD028,E0097,1,1237.9,2135.99,0,1237.9,2135.99,898.09,Direct Sales,No Promotion,Proseware,Feature Phones,Cell Phones,Asia Pacific,Sydney,Australia,false,None,Completed,Confidential
SO001092,2026-04-22,CUST0202,PROD017,E0074,46,316.34,598.85,0.92,14551.64,27547.1,12995.46,Online,No Promotion,Litware,Camcorders,Cameras and Camcorders,Europe,Milan,Italy,false,None,Completed,Confidential
SO001093,2026-03-11,CUST0036,PROD035,E0025,63,244.87,366.41,0.36,15426.81,23083.83,7657.02,Direct Sales,No Promotion,NexaCore,Streaming Devices,TV and Video,Asia Pacific,Singapore,Singapore,false,None,Completed,Confidential
SO001094,2025-11-02,CUST0094,PROD053,E0018,14,881.49,1174.45,0.49,12340.86,16442.3,4101.44,Retail,No Promotion,Proseware,Movies,"Music, Movies and Audio Books",Europe,Paris,France,false,None,Completed,Confidential
SO001095,2026-02-09,CUST0183,PROD044,E0118,48,236.37,256.97,11.22,11345.76,12334.56,988.8,Direct Sales,Channel Partner Offer,Woodgrove,Headphones,Audio,Asia Pacific,Sydney,Australia,true,Finance Manager,Shipped,Confidential
SO001096,2026-06-18,CUST0232,PROD049,E0186,20,993.08,1635.23,0.2,19861.6,32704.6,12843.0,Partner,No Promotion,Woodgrove,Home Audio,Audio,Asia Pacific,Singapore,Singapore,false,None,Completed,Confidential
SO001097,2025-10-24,CUST0177,PROD010,E0047,49,604.77,1259.65,1.04,29633.73,61722.85,32089.12,Retail,No Promotion,NexaCore,Desktops,Computers,Europe,Amsterdam,Netherlands,false,None,Completed,Confidential
SO001098,2025-09-12,CUST0118,PROD017,E0147,16,327.28,524.65,13.19,5236.48,8394.4,3157.92,Online,New Customer Incentive,Litware,Camcorders,Cameras and Camcorders,Middle East & Africa,Riyadh,Saudi Arabia,true,Finance Manager,Shipped,Confidential
SO001099,2025-02-10,CUST0234,PROD005,E0039,7,1287.67,1464.0,8.54,9013.69,10248.0,1234.31,Partner,Enterprise Upgrade,NexaCore,Laptops,Computers,Middle East & Africa,Dubai,United Arab Emirates,false,None,Processing,Confidential
SO001100,2025-04-11,CUST0147,PROD034,E0168,4,481.77,604.87,6.26,1927.08,2419.48,492.4,Online,Quarterly Bundle,Woodgrove,Televisions,TV and Video,Europe,Amsterdam,Netherlands,false,None,Completed,Confidential
SO001101,2025-12-03,CUST0184,PROD016,E0150,25,841.39,950.23,15.93,21034.75,23755.75,2721.0,Direct Sales,Year-End Campaign,Fabrikam,Action Cameras,Cameras and Camcorders,Europe,London,United Kingdom,true,Finance Manager,Completed,Confidential
SO001102,2025-12-19,CUST0241,PROD029,E0163,24,474.09,673.91,7.47,11378.16,16173.84,4795.68,Retail,Enterprise Upgrade,Woodgrove,Phone Accessories,Cell Phones,Europe,Madrid,Spain,false,None,Completed,Confidential
SO001103,2026-06-26,CUST0053,PROD057,E0039,1,669.61,819.81,9.78,669.61,819.81,150.2,Online,Channel Partner Offer,Litware,Digital Media,"Music, Movies and Audio Books",Europe,Berlin,Germany,false,None,Completed,Confidential
SO001104,2026-06-05,CUST0198,PROD040,E0147,14,167.43,189.79,15.06,2344.02,2657.06,313.04,Direct Sales,Year-End Campaign,NexaCore,Televisions,TV and Video,Middle East & Africa,Riyadh,Saudi Arabia,true,Finance Manager,Shipped,Confidential
SO001105,2025-05-19,CUST0184,PROD029,E0150,18,465.75,724.78,0.48,8383.5,13046.04,4662.54,Direct Sales,No Promotion,Woodgrove,Phone Accessories,Cell Phones,Europe,London,United Kingdom,false,None,Completed,Confidential
SO001106,2025-09-20,CUST0142,PROD041,E0005,16,64.32,89.81,3.94,1029.12,1436.96,407.84,Online,Quarterly Bundle,Fabrikam,Headphones,Audio,Asia Pacific,Tokyo,Japan,false,None,Shipped,Confidential
SO001107,2025-12-06,CUST0150,PROD041,E0159,17,62.35,93.49,0,1059.95,1589.33,529.38,Direct Sales,No Promotion,Fabrikam,Headphones,Audio,North America,Chicago,United States,false,None,Cancelled,Confidential
SO001108,2025-01-31,CUST0004,PROD044,E0063,12,240.51,258.86,10.57,2886.12,3106.32,220.2,Retail,Channel Partner Offer,Woodgrove,Headphones,Audio,Asia Pacific,Delhi,India,true,Finance Manager,Processing,Confidential
SO001109,2026-01-05,CUST0099,PROD050,E0186,1,1119.94,1483.93,0,1119.94,1483.93,363.99,Direct Sales,No Promotion,NexaCore,Headphones,Audio,Asia Pacific,Sydney,Australia,false,None,Completed,Confidential
SO001110,2025-10-21,CUST0056,PROD031,E0005,16,354.34,602.28,18.13,5669.44,9636.48,3967.04,Direct Sales,Strategic Account Discount,Fabrikam,Televisions,TV and Video,Middle East & Africa,Riyadh,Saudi Arabia,true,Finance Manager,Shipped,Confidential
SO001111,2025-02-16,CUST0136,PROD057,E0039,14,619.51,896.55,1.33,8673.14,12551.7,3878.56,Partner,No Promotion,Litware,Digital Media,"Music, Movies and Audio Books",Middle East & Africa,Riyadh,Saudi Arabia,false,None,Completed,Confidential
SO001112,2025-10-24,CUST0162,PROD060,E0097,1,936.87,1175.38,0,936.87,1175.38,238.51,Online,No Promotion,NexaCore,Digital Media,"Music, Movies and Audio Books",Asia Pacific,Singapore,Singapore,false,None,Cancelled,Confidential
SO001113,2025-08-04,CUST0201,PROD044,E0117,12,243.44,289.44,0,2921.28,3473.28,552.0,Retail,No Promotion,Woodgrove,Headphones,Audio,North America,New York,United States,false,None,Completed,Confidential
SO001114,2026-01-04,CUST0053,PROD054,E0039,16,225.88,276.54,7.86,3614.08,4424.64,810.56,Online,Enterprise Upgrade,Woodgrove,Digital Media,"Music, Movies and Audio Books",Europe,Berlin,Germany,false,None,Completed,Confidential
SO001115,2025-04-22,CUST0122,PROD059,E0051,52,713.44,1166.39,11.13,37098.88,60652.28,23553.4,Retail,Channel Partner Offer,Woodgrove,Movies,"Music, Movies and Audio Books",North America,San Francisco,United States,true,Finance Manager,Completed,Confidential
SO001116,2025-04-09,CUST0018,PROD034,E0051,10,457.61,610.58,5.37,4576.1,6105.8,1529.7,Online,Quarterly Bundle,Woodgrove,Televisions,TV and Video,Europe,Madrid,Spain,false,None,Completed,Confidential
SO001117,2026-02-02,CUST0247,PROD038,E0051,9,893.38,1301.82,0,8040.42,11716.38,3675.96,Direct Sales,No Promotion,Proseware,Streaming Devices,TV and Video,Europe,Berlin,Germany,false,None,Completed,Confidential
SO001118,2025-11-26,CUST0194,PROD020,E0025,5,899.75,1049.06,14.54,4498.75,5245.3,746.55,Partner,Year-End Campaign,NexaCore,Action Cameras,Cameras and Camcorders,Europe,Madrid,Spain,true,Finance Manager,Completed,Confidential
SO001119,2025-01-07,CUST0045,PROD024,E0063,9,1188.59,2425.25,5.3,10697.31,21827.25,11129.94,Partner,Quarterly Bundle,Woodgrove,Smartphones,Cell Phones,Asia Pacific,Bengaluru,India,false,None,Completed,Confidential
SO001120,2025-01-23,CUST0057,PROD016,E0159,1,894.6,1130.23,0,894.6,1130.23,235.63,Direct Sales,No Promotion,Fabrikam,Action Cameras,Cameras and Camcorders,North America,Chicago,United States,false,None,Completed,Confidential
SO001121,2025-05-29,CUST0093,PROD056,E0047,9,1185.49,1473.29,0,10669.41,13259.61,2590.2,Direct Sales,No Promotion,Fabrikam,Movies,"Music, Movies and Audio Books",Europe,London,United Kingdom,false,None,Completed,Confidential
SO001122,2025-04-20,CUST0041,PROD011,E0074,58,408.34,766.66,5.32,23683.72,44466.28,20782.56,Direct Sales,Quarterly Bundle,Fabrikam,Digital Cameras,Cameras and Camcorders,Asia Pacific,Mumbai,India,false,None,Processing,Confidential
SO001123,2026-06-20,CUST0048,PROD016,E0163,25,898.78,1030.86,8.79,22469.5,25771.5,3302.0,Online,Enterprise Upgrade,Fabrikam,Action Cameras,Cameras and Camcorders,North America,Vancouver,Canada,false,None,Completed,Confidential
SO001124,2025-04-22,CUST0214,PROD009,E0025,47,583.45,841.69,7.6,27422.15,39559.43,12137.28,Retail,Enterprise Upgrade,Woodgrove,Laptops,Computers,Asia Pacific,Sydney,Australia,false,None,Completed,Confidential
SO001125,2026-01-17,CUST0116,PROD056,E0057,22,1219.13,1411.28,4.21,26820.86,31048.16,4227.3,Direct Sales,Quarterly Bundle,Fabrikam,Movies,"Music, Movies and Audio Books",Latin America,Sao Paulo,Brazil,false,None,Shipped,Confidential
SO001126,2026-02-09,CUST0157,PROD017,E0025,63,302.64,582.15,3.68,19066.32,36675.45,17609.13,Direct Sales,Quarterly Bundle,Litware,Camcorders,Cameras and Camcorders,Middle East & Africa,Johannesburg,South Africa,false,None,Completed,Confidential
SO001127,2025-01-29,CUST0015,PROD006,E0159,20,52.63,61.21,3.81,1052.6,1224.2,171.6,Retail,Quarterly Bundle,Fabrikam,Desktops,Computers,Asia Pacific,Tokyo,Japan,false,None,Completed,Confidential
SO001128,2025-04-15,CUST0222,PROD017,E0046,15,336.95,555.99,8.01,5054.25,8339.85,3285.6,Direct Sales,Enterprise Upgrade,Litware,Camcorders,Cameras and Camcorders,Latin America,Buenos Aires,Argentina,false,None,Completed,Confidential
SO001129,2026-04-05,CUST0237,PROD044,E0025,4,234.21,254.59,12.04,936.84,1018.36,81.52,Retail,New Customer Incentive,Woodgrove,Headphones,Audio,North America,Vancouver,Canada,true,Finance Manager,Completed,Confidential
SO001130,2025-02-23,CUST0051,PROD032,E0163,3,983.62,2181.65,0,2950.86,6544.95,3594.09,Retail,No Promotion,Litware,Streaming Devices,TV and Video,Latin America,Mexico City,Mexico,false,None,Completed,Confidential
SO001131,2026-06-23,CUST0149,PROD013,E0039,2,853.52,930.63,4.8,1707.04,1861.26,154.22,Online,Quarterly Bundle,Proseware,Camcorders,Cameras and Camcorders,Asia Pacific,Mumbai,India,false,None,Completed,Confidential
SO001132,2025-06-22,CUST0178,PROD044,E0057,44,246.9,258.1,10.83,10863.6,11356.4,492.8,Direct Sales,Channel Partner Offer,Woodgrove,Headphones,Audio,Latin America,Buenos Aires,Argentina,true,Finance Manager,Completed,Confidential
SO001133,2025-01-05,CUST0028,PROD008,E0046,67,1152.02,1412.02,4.13,77185.34,94605.34,17420.0,Partner,Quarterly Bundle,Proseware,Accessories,Computers,Europe,Paris,France,false,None,Processing,Confidential
SO001134,2026-04-18,CUST0152,PROD012,E0018,2,699.23,935.95,22.82,1398.46,1871.9,473.44,Direct Sales,Executive Exception,Litware,Action Cameras,Cameras and Camcorders,North America,New York,United States,true,Finance Manager + Executive,Completed,Confidential
SO001135,2025-08-05,CUST0166,PROD021,E0046,20,1181.68,1518.85,4.73,23633.6,30377.0,6743.4,Direct Sales,Quarterly Bundle,Fabrikam,Smartphones,Cell Phones,Europe,Paris,France,false,None,Processing,Confidential
SO001136,2026-06-12,CUST0241,PROD037,E0163,16,464.75,561.7,12.01,7436.0,8987.2,1551.2,Partner,New Customer Incentive,Litware,Televisions,TV and Video,Europe,Madrid,Spain,true,Finance Manager,Completed,Confidential
SO001137,2025-02-03,CUST0154,PROD027,E0046,18,198.92,330.94,0.13,3580.56,5956.92,2376.36,Partner,No Promotion,Litware,Smartphones,Cell Phones,Middle East & Africa,Riyadh,Saudi Arabia,false,None,Completed,Confidential
SO001138,2025-04-04,CUST0146,PROD011,E0150,3,400.81,767.4,5.23,1202.43,2302.2,1099.77,Direct Sales,Quarterly Bundle,Fabrikam,Digital Cameras,Cameras and Camcorders,North America,New York,United States,false,None,Cancelled,Confidential
SO001139,2026-04-16,CUST0160,PROD042,E0063,17,1142.02,2538.2,0.01,19414.34,43149.4,23735.06,Direct Sales,No Promotion,Litware,Speakers,Audio,North America,Vancouver,Canada,false,None,Shipped,Confidential
SO001140,2026-01-04,CUST0163,PROD023,E0075,6,378.25,744.18,7.11,2269.5,4465.08,2195.58,Retail,Enterprise Upgrade,Proseware,Phone Accessories,Cell Phones,Asia Pacific,Sydney,Australia,false,None,Completed,Confidential
SO001141,2025-03-12,CUST0108,PROD003,E0039,25,728.63,959.47,7.04,18215.75,23986.75,5771.0,Partner,Enterprise Upgrade,Proseware,Monitors,Computers,Asia Pacific,Singapore,Singapore,false,None,Completed,Confidential
SO001142,2026-04-27,CUST0194,PROD033,E0025,2,1034.57,1022.1,19.16,2069.14,2044.2,-24.94,Direct Sales,Strategic Account Discount,Proseware,Projectors,TV and Video,Europe,Madrid,Spain,true,Finance Manager,Shipped,Confidential
SO001143,2026-05-13,CUST0038,PROD012,E0188,80,682.98,976.92,19.44,54638.4,78153.6,23515.2,Direct Sales,Strategic Account Discount,Litware,Action Cameras,Cameras and Camcorders,Asia Pacific,Tokyo,Japan,true,Finance Manager,Completed,Confidential
SO001144,2025-08-16,CUST0111,PROD036,E0168,14,526.34,973.0,0,7368.76,13622.0,6253.24,Partner,No Promotion,Fabrikam,Projectors,TV and Video,North America,Toronto,Canada,false,None,Cancelled,Confidential
SO001145,2026-08-14,CUST0055,PROD045,E0150,17,75.45,98.53,10.57,1282.65,1675.01,392.36,Online,New Customer Incentive,NexaCore,Speakers,Audio,Asia Pacific,Sydney,Australia,true,Finance Manager,Completed,Confidential
SO001146,2025-08-18,CUST0116,PROD023,E0057,10,381.31,739.86,7.65,3813.1,7398.6,3585.5,Partner,Enterprise Upgrade,Proseware,Phone Accessories,Cell Phones,Latin America,Sao Paulo,Brazil,false,None,Completed,Confidential
SO001147,2026-05-19,CUST0238,PROD031,E0046,12,351.2,690.14,6.19,4214.4,8281.68,4067.28,Direct Sales,Quarterly Bundle,Fabrikam,Televisions,TV and Video,Middle East & Africa,Johannesburg,South Africa,false,None,Completed,Confidential
SO001148,2026-05-27,CUST0197,PROD056,E0075,22,1119.39,1242.52,15.66,24626.58,27335.44,2708.86,Direct Sales,Year-End Campaign,Fabrikam,Movies,"Music, Movies and Audio Books",Asia Pacific,Bengaluru,India,true,Finance Manager,Completed,Confidential
SO001149,2025-07-17,CUST0123,PROD043,E0039,62,589.8,804.92,1.43,36567.6,49905.04,13337.44,Partner,No Promotion,Proseware,Home Audio,Audio,North America,Toronto,Canada,false,None,Cancelled,Confidential
SO001150,2025-10-28,CUST0237,PROD004,E0025,24,165.73,236.14,1.0,3977.52,5667.36,1689.84,Direct Sales,No Promotion,Woodgrove,Accessories,Computers,North America,Vancouver,Canada,false,None,Completed,Confidential
SO001151,2026-04-16,CUST0018,PROD038,E0051,15,1004.53,1178.54,9.47,15067.95,17678.1,2610.15,Online,Enterprise Upgrade,Proseware,Streaming Devices,TV and Video,Europe,Madrid,Spain,false,None,Completed,Confidential
SO001152,2026-04-08,CUST0029,PROD030,E0057,21,955.14,1280.74,0.2,20057.94,26895.54,6837.6,Direct Sales,No Promotion,NexaCore,Smartphones,Cell Phones,Europe,Madrid,Spain,false,None,Completed,Confidential
SO001153,2026-04-01,CUST0163,PROD034,E0075,4,479.78,641.65,0.56,1919.12,2566.6,647.48,Retail,No Promotion,Woodgrove,Televisions,TV and Video,Asia Pacific,Sydney,Australia,false,None,Completed,Confidential
SO001154,2026-01-08,CUST0016,PROD037,E0025,5,443.61,596.59,6.54,2218.05,2982.95,764.9,Direct Sales,Enterprise Upgrade,Litware,Televisions,TV and Video,North America,Toronto,Canada,false,None,Shipped,Confidential
SO001155,2026-02-26,CUST0080,PROD049,E0147,12,1086.47,1522.26,7.09,13037.64,18267.12,5229.48,Online,Enterprise Upgrade,Woodgrove,Home Audio,Audio,Europe,Milan,Italy,false,None,Shipped,Confidential
SO001156,2026-05-21,CUST0126,PROD015,E0097,73,1057.1,1710.51,8.94,77168.3,124867.23,47698.93,Online,Enterprise Upgrade,NexaCore,Digital Cameras,Cameras and Camcorders,North America,Chicago,United States,false,None,Shipped,Confidential
SO001157,2025-09-08,CUST0226,PROD051,E0074,2,696.88,1466.02,7.86,1393.76,2932.04,1538.28,Direct Sales,Enterprise Upgrade,Fabrikam,Digital Media,"Music, Movies and Audio Books",Europe,Milan,Italy,false,None,Completed,Confidential
SO001158,2025-10-19,CUST0016,PROD029,E0025,2,476.36,727.63,0.09,952.72,1455.26,502.54,Direct Sales,No Promotion,Woodgrove,Phone Accessories,Cell Phones,North America,Toronto,Canada,false,None,Completed,Confidential
SO001159,2025-12-12,CUST0250,PROD032,E0147,25,977.02,2181.65,0,24425.5,54541.25,30115.75,Direct Sales,No Promotion,Litware,Streaming Devices,TV and Video,Europe,Milan,Italy,false,None,Completed,Confidential
SO001160,2025-02-19,CUST0126,PROD002,E0097,19,530.84,945.21,1.32,10085.96,17958.99,7873.03,Partner,No Promotion,Litware,Desktops,Computers,North America,Chicago,United States,false,None,Shipped,Confidential
SO001161,2025-03-18,CUST0162,PROD003,E0097,22,752.21,935.35,9.37,16548.62,20577.7,4029.08,Online,Enterprise Upgrade,Proseware,Monitors,Computers,Asia Pacific,Singapore,Singapore,false,None,Completed,Confidential
SO001162,2025-12-12,CUST0062,PROD013,E0159,20,800.33,974.67,0.3,16006.6,19493.4,3486.8,Direct Sales,No Promotion,Proseware,Camcorders,Cameras and Camcorders,Asia Pacific,Sydney,Australia,false,None,Completed,Confidential
SO001163,2026-08-16,CUST0232,PROD010,E0186,50,598.3,1144.57,10.08,29915.0,57228.5,27313.5,Partner,Channel Partner Offer,NexaCore,Desktops,Computers,Asia Pacific,Singapore,Singapore,true,Finance Manager,Completed,Confidential
SO001164,2026-02-25,CUST0024,PROD044,E0075,15,245.07,288.36,0.37,3676.05,4325.4,649.35,Retail,No Promotion,Woodgrove,Headphones,Audio,Asia Pacific,Bengaluru,India,false,None,Completed,Confidential
SO001165,2025-03-09,CUST0123,PROD053,E0039,35,969.29,1176.81,0.29,33925.15,41188.35,7263.2,Online,No Promotion,Proseware,Movies,"Music, Movies and Audio Books",North America,Toronto,Canada,false,None,Cancelled,Confidential
SO001166,2025-03-11,CUST0233,PROD052,E0163,7,1158.62,1384.5,8.54,8110.34,9691.5,1581.16,Partner,Channel Partner Offer,Litware,Audio Books,"Music, Movies and Audio Books",Asia Pacific,Delhi,India,false,None,Completed,Confidential
SO001167,2025-06-16,CUST0084,PROD031,E0047,9,386.81,667.52,9.26,3481.29,6007.68,2526.39,Retail,Enterprise Upgrade,Fabrikam,Televisions,TV and Video,Europe,London,United Kingdom,false,None,Completed,Confidential
SO001168,2026-06-21,CUST0194,PROD035,E0025,24,262.91,367.73,0,6309.84,8825.52,2515.68,Online,No Promotion,NexaCore,Streaming Devices,TV and Video,Europe,Madrid,Spain,false,None,Completed,Confidential
SO001169,2025-12-19,CUST0056,PROD003,E0005,4,746.03,922.06,10.66,2984.12,3688.24,704.12,Retail,Channel Partner Offer,Proseware,Monitors,Computers,Middle East & Africa,Riyadh,Saudi Arabia,true,Finance Manager,Completed,Confidential
SO001170,2025-07-08,CUST0062,PROD021,E0159,9,1324.58,1298.29,18.56,11921.22,11684.61,-236.61,Partner,Strategic Account Discount,Fabrikam,Smartphones,Cell Phones,Asia Pacific,Sydney,Australia,true,Finance Manager,Completed,Confidential
