audit_log_id,event_time,actor_type,actor_id,event_category,action,resource_type,resource_id,result,risk_tier,details_json,correlation_id,immutable
AUD000378,2026-04-25T18:31:00,User,U0174,AI_WORKFLOW,workflow.execute,workflow_run,WFR00378,Completed,Medium,"{""workflow_definition_id"":""WFD003"",""security_decision"":""ALLOW"",""confidence"":0.96}",WFR00378,true
AUD000379,2026-07-13T10:25:00,User,U0112,AI_WORKFLOW,workflow.execute,workflow_run,WFR00379,Completed,High,"{""workflow_definition_id"":""WFD005"",""security_decision"":""ALLOW"",""confidence"":0.863}",WFR00379,true
AUD000380,2026-08-17T13:51:00,User,U0148,AI_WORKFLOW,workflow.execute,workflow_run,WFR00380,Completed,Medium,"{""workflow_definition_id"":""WFD003"",""security_decision"":""ALLOW"",""confidence"":0.753}",WFR00380,true
AUD000381,2026-04-10T08:23:00,User,U0040,AI_WORKFLOW,workflow.execute,workflow_run,WFR00381,Denied,High,"{""workflow_definition_id"":""WFD010"",""security_decision"":""DENY"",""confidence"":1.0}",WFR00381,true
AUD000382,2026-04-23T16:00:00,User,U0120,AI_WORKFLOW,workflow.execute,workflow_run,WFR00382,Denied,High,"{""workflow_definition_id"":""WFD010"",""security_decision"":""DENY"",""confidence"":1.0}",WFR00382,true
AUD000383,2026-02-17T08:37:00,User,U0041,AI_WORKFLOW,workflow.execute,workflow_run,WFR00383,Denied,High,"{""workflow_definition_id"":""WFD012"",""security_decision"":""DENY"",""confidence"":1.0}",WFR00383,true
AUD000384,2026-05-26T10:15:00,User,U0184,AI_WORKFLOW,workflow.execute,workflow_run,WFR00384,Completed,High,"{""workflow_definition_id"":""WFD007"",""security_decision"":""ALLOW"",""confidence"":0.861}",WFR00384,true
AUD000385,2026-08-28T11:12:00,User,U0135,AI_WORKFLOW,workflow.execute,workflow_run,WFR00385,Denied,High,"{""workflow_definition_id"":""WFD008"",""security_decision"":""DENY"",""confidence"":1.0}",WFR00385,true
AUD000386,2026-01-18T18:00:00,User,U0102,AI_WORKFLOW,workflow.execute,workflow_run,WFR00386,Completed,Low,"{""workflow_definition_id"":""WFD001"",""security_decision"":""ALLOW"",""confidence"":0.771}",WFR00386,true
AUD000387,2026-06-27T12:44:00,User,U0060,AI_WORKFLOW,workflow.execute,workflow_run,WFR00387,Denied,High,"{""workflow_definition_id"":""WFD010"",""security_decision"":""DENY"",""confidence"":1.0}",WFR00387,true
AUD000388,2026-08-15T16:21:00,User,U0102,AI_WORKFLOW,workflow.execute,workflow_run,WFR00388,Denied,High,"{""workflow_definition_id"":""WFD008"",""security_decision"":""DENY"",""confidence"":1.0}",WFR00388,true
AUD000389,2026-02-23T14:00:00,User,U0007,AI_WORKFLOW,workflow.execute,workflow_run,WFR00389,Denied,High,"{""workflow_definition_id"":""WFD008"",""security_decision"":""DENY"",""confidence"":1.0}",WFR00389,true
AUD000390,2026-02-14T10:47:00,User,U0053,AI_WORKFLOW,workflow.execute,workflow_run,WFR00390,Completed,High,"{""workflow_definition_id"":""WFD005"",""security_decision"":""ALLOW"",""confidence"":0.823}",WFR00390,true
AUD000391,2026-02-06T16:38:00,User,U0010,AI_WORKFLOW,workflow.execute,workflow_run,WFR00391,Awaiting Approval,High,"{""workflow_definition_id"":""WFD005"",""security_decision"":""ALLOW"",""confidence"":0.7}",WFR00391,true
AUD000392,2026-01-12T12:22:00,User,U0159,AI_WORKFLOW,workflow.execute,workflow_run,WFR00392,Denied,High,"{""workflow_definition_id"":""WFD009"",""security_decision"":""DENY"",""confidence"":1.0}",WFR00392,true
AUD000393,2026-05-06T13:43:00,User,U0086,AI_WORKFLOW,workflow.execute,workflow_run,WFR00393,Completed,Medium,"{""workflow_definition_id"":""WFD003"",""security_decision"":""ALLOW"",""confidence"":0.805}",WFR00393,true
AUD000394,2026-05-13T08:28:00,User,U0080,AI_WORKFLOW,workflow.execute,workflow_run,WFR00394,Completed,Medium,"{""workflow_definition_id"":""WFD003"",""security_decision"":""ALLOW"",""confidence"":0.9}",WFR00394,true
AUD000395,2026-05-25T10:51:00,User,U0199,AI_WORKFLOW,workflow.execute,workflow_run,WFR00395,Completed,Medium,"{""workflow_definition_id"":""WFD002"",""security_decision"":""ALLOW"",""confidence"":0.816}",WFR00395,true
AUD000396,2026-08-08T09:24:00,User,U0068,AI_WORKFLOW,workflow.execute,workflow_run,WFR00396,Denied,Medium,"{""workflow_definition_id"":""WFD011"",""security_decision"":""DENY"",""confidence"":1.0}",WFR00396,true
AUD000397,2026-04-08T09:19:00,User,U0093,AI_WORKFLOW,workflow.execute,workflow_run,WFR00397,Denied,Medium,"{""workflow_definition_id"":""WFD011"",""security_decision"":""DENY"",""confidence"":1.0}",WFR00397,true
AUD000398,2026-03-02T12:55:00,User,U0121,AI_WORKFLOW,workflow.execute,workflow_run,WFR00398,Awaiting Approval,High,"{""workflow_definition_id"":""WFD005"",""security_decision"":""ALLOW"",""confidence"":0.979}",WFR00398,true
AUD000399,2026-05-09T09:44:00,User,U0125,AI_WORKFLOW,workflow.execute,workflow_run,WFR00399,Denied,High,"{""workflow_definition_id"":""WFD012"",""security_decision"":""DENY"",""confidence"":1.0}",WFR00399,true
AUD000400,2026-06-13T17:11:00,User,U0160,AI_WORKFLOW,workflow.execute,workflow_run,WFR00400,Denied,High,"{""workflow_definition_id"":""WFD012"",""security_decision"":""DENY"",""confidence"":1.0}",WFR00400,true
AUD000401,2026-01-21T18:26:00,User,U0021,ACCESS_CONTROL,evaluation.read,employee,E0092,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00001,true
AUD000402,2026-06-24T17:32:00,User,U0012,ACCESS_CONTROL,employee.update,purchase_request,PUR0023,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee|Project_Manager""}",ACD00002,true
AUD000403,2026-08-05T02:01:00,User,U0139,ACCESS_CONTROL,ai.execute_low_risk,audit_log,AUD003825,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00003,true
AUD000404,2026-01-15T05:59:00,User,U0114,ACCESS_CONTROL,sales.read,project,PRJ009,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00004,true
AUD000405,2026-08-11T07:27:00,User,U0079,ACCESS_CONTROL,ai.execute_high_risk,task,T00244,DENY,High,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00005,true
AUD000406,2026-08-24T03:59:00,User,U0038,ACCESS_CONTROL,employee.read_sensitive,employee,E0140,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00006,true
AUD000407,2026-01-02T17:36:00,User,U0197,ACCESS_CONTROL,user.manage,task,T00282,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00007,true
AUD000408,2026-05-24T11:03:00,User,U0054,ACCESS_CONTROL,ai.execute_high_risk,sales_order,SO001896,DENY,High,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00008,true
AUD000409,2026-01-21T06:24:00,User,U0170,ACCESS_CONTROL,project.assign,project,PRJ006,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00009,true
AUD000410,2026-02-12T10:19:00,User,U0137,ACCESS_CONTROL,leave.approve,project,PRJ015,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00010,true
AUD000411,2026-03-23T17:43:00,User,U0099,ACCESS_CONTROL,ai.execute_low_risk,document,DOC009,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00011,true
AUD000412,2026-07-28T02:52:00,User,U0035,ACCESS_CONTROL,audit.read,audit_log,AUD005322,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00012,true
AUD000413,2026-03-01T20:57:00,User,U0140,ACCESS_CONTROL,document.read_security,task,T00096,DENY,High,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00013,true
AUD000414,2026-03-05T10:24:00,User,U0123,ACCESS_CONTROL,employee.read_sensitive,task,T00129,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee|Executive""}",ACD00014,true
AUD000415,2026-05-22T16:31:00,User,U0040,ACCESS_CONTROL,project.create,purchase_request,PUR0003,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00015,true
AUD000416,2026-05-30T20:43:00,User,U0100,ACCESS_CONTROL,project.read,employee,E0094,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00016,true
AUD000417,2026-02-19T19:13:00,User,U0053,ACCESS_CONTROL,ai.execute_low_risk,project,PRJ017,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00017,true
AUD000418,2026-03-03T08:59:00,User,U0123,ACCESS_CONTROL,project.read,project,PRJ018,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee|Executive""}",ACD00018,true
AUD000419,2026-05-27T21:49:00,User,U0194,ACCESS_CONTROL,document.read_security,sales_order,SO004324,DENY,High,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00019,true
AUD000420,2026-01-29T18:49:00,User,U0163,ACCESS_CONTROL,expense.approve,audit_log,AUD009928,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00020,true
AUD000421,2026-02-08T12:04:00,User,U0029,ACCESS_CONTROL,user.manage,purchase_request,PUR0153,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00021,true
AUD000422,2026-02-05T17:08:00,User,U0162,ACCESS_CONTROL,employee.read,task,T00337,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00022,true
AUD000423,2026-02-17T01:58:00,User,U0079,ACCESS_CONTROL,task.read,task,T00466,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00023,true
AUD000424,2026-06-10T10:31:00,User,U0072,ACCESS_CONTROL,ai.query,employee,E0156,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00024,true
AUD000425,2026-07-19T02:37:00,User,U0110,ACCESS_CONTROL,task.reassign,purchase_request,PUR0043,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00025,true
AUD000426,2026-02-11T03:10:00,User,U0130,ACCESS_CONTROL,employee.salary.read,document,DOC008,DENY,High,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00026,true
AUD000427,2026-07-15T06:35:00,User,U0194,ACCESS_CONTROL,employee.read_sensitive,purchase_request,PUR0127,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00027,true
AUD000428,2026-04-26T04:09:00,User,U0182,ACCESS_CONTROL,document.read_hr,sales_order,SO003029,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00028,true
AUD000429,2026-07-19T18:29:00,User,U0186,ACCESS_CONTROL,employee.read_sensitive,sales_order,SO002891,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00029,true
AUD000430,2026-08-28T14:49:00,User,U0025,ACCESS_CONTROL,employee.read,employee,E0127,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00030,true
AUD000431,2026-05-21T05:23:00,User,U0135,ACCESS_CONTROL,leave.approve,project,PRJ018,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00031,true
AUD000432,2026-06-10T19:26:00,User,U0128,ACCESS_CONTROL,ai.query,purchase_request,PUR0027,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00032,true
AUD000433,2026-05-07T17:48:00,User,U0175,ACCESS_CONTROL,leave.read_own,employee,E0106,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00033,true
AUD000434,2026-05-12T05:11:00,User,U0093,ACCESS_CONTROL,employee.salary.read,document,DOC001,DENY,High,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00034,true
AUD000435,2026-08-14T01:44:00,User,U0170,ACCESS_CONTROL,approval.review,employee,E0170,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00035,true
AUD000436,2026-06-30T12:13:00,User,U0134,ACCESS_CONTROL,user.manage,task,T00028,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00036,true
AUD000437,2026-08-26T05:00:00,User,U0154,ACCESS_CONTROL,approval.review,project,PRJ001,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00037,true
AUD000438,2026-06-12T01:26:00,User,U0127,ACCESS_CONTROL,finance.read,audit_log,AUD001718,DENY,High,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00038,true
AUD000439,2026-05-19T00:37:00,User,U0004,ACCESS_CONTROL,audit.read,audit_log,AUD000067,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee|Project_Manager""}",ACD00039,true
AUD000440,2026-05-28T05:05:00,User,U0153,ACCESS_CONTROL,leave.read_all,document,DOC010,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00040,true
AUD000441,2026-06-22T01:19:00,User,U0120,ACCESS_CONTROL,finance.read,sales_order,SO001260,DENY,High,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00041,true
AUD000442,2026-02-13T12:30:00,User,U0188,ACCESS_CONTROL,project.assign,task,T00202,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00042,true
AUD000443,2026-08-03T12:14:00,User,U0004,ACCESS_CONTROL,employee.read_sensitive,document,DOC001,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee|Project_Manager""}",ACD00043,true
AUD000444,2026-07-01T15:49:00,User,U0149,ACCESS_CONTROL,document.read_security,sales_order,SO001489,DENY,High,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00044,true
AUD000445,2026-07-23T19:22:00,User,U0022,ACCESS_CONTROL,leave.read_own,purchase_request,PUR0001,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00045,true
AUD000446,2026-01-27T15:56:00,User,U0100,ACCESS_CONTROL,employee.read,project,PRJ008,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00046,true
AUD000447,2026-01-01T11:20:00,User,U0098,ACCESS_CONTROL,leave.read_own,project,PRJ014,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00047,true
AUD000448,2026-08-23T14:59:00,User,U0147,ACCESS_CONTROL,document.read_finance,task,T00252,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00048,true
AUD000449,2026-02-03T23:02:00,User,U0161,ACCESS_CONTROL,project.assign,employee,E0181,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00049,true
AUD000450,2026-03-12T18:12:00,User,U0055,ACCESS_CONTROL,employee.read,purchase_request,PUR0132,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00050,true
AUD000451,2026-04-03T18:03:00,User,U0057,ACCESS_CONTROL,ai.execute_high_risk,audit_log,AUD006781,DENY,High,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00051,true
AUD000452,2026-03-06T19:25:00,User,U0147,ACCESS_CONTROL,ai.execute_low_risk,audit_log,AUD005148,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00052,true
AUD000453,2026-07-19T18:55:00,User,U0073,ACCESS_CONTROL,sales.read,audit_log,AUD006179,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00053,true
AUD000454,2026-06-20T17:04:00,User,U0132,ACCESS_CONTROL,project.create,purchase_request,PUR0130,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00054,true
AUD000455,2026-06-01T09:41:00,User,U0157,ACCESS_CONTROL,employee.update,project,PRJ001,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00055,true
AUD000456,2026-08-21T00:11:00,User,U0080,ACCESS_CONTROL,employee.salary.read,sales_order,SO002435,DENY,High,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00056,true
AUD000457,2026-06-10T22:27:00,User,U0011,ACCESS_CONTROL,employee.update,document,DOC013,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00057,true
AUD000458,2026-05-14T01:01:00,User,U0101,ACCESS_CONTROL,project.read,audit_log,AUD004852,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00058,true
AUD000459,2026-02-03T21:59:00,User,U0048,ACCESS_CONTROL,document.read_public,document,DOC011,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00059,true
AUD000460,2026-04-24T19:07:00,User,U0067,ACCESS_CONTROL,employee.read_sensitive,employee,E0144,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00060,true
AUD000461,2026-03-19T22:32:00,User,U0179,ACCESS_CONTROL,document.read_public,document,DOC004,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00061,true
AUD000462,2026-01-18T02:24:00,User,U0190,ACCESS_CONTROL,project.create,sales_order,SO000748,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00062,true
AUD000463,2026-02-15T20:27:00,User,U0141,ACCESS_CONTROL,task.read,project,PRJ006,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00063,true
AUD000464,2026-03-27T22:29:00,User,U0007,ACCESS_CONTROL,sales.read,employee,E0108,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee|Project_Manager""}",ACD00064,true
AUD000465,2026-06-12T09:14:00,User,U0123,ACCESS_CONTROL,evaluation.manage,project,PRJ009,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee|Executive""}",ACD00065,true
AUD000466,2026-03-05T13:08:00,User,U0025,ACCESS_CONTROL,employee.salary.read,audit_log,AUD002570,DENY,High,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00066,true
AUD000467,2026-05-26T10:13:00,User,U0050,ACCESS_CONTROL,document.read_finance,employee,E0021,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00067,true
AUD000468,2026-08-12T21:04:00,User,U0095,ACCESS_CONTROL,evaluation.manage,employee,E0016,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00068,true
AUD000469,2026-01-26T05:32:00,User,U0028,ACCESS_CONTROL,task.read,audit_log,AUD009428,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00069,true
